target_class,viewpoint_triple,viewpoint_1,viewpoint_2,viewpoint_3,scene_count,expected_pair_12_target_ap50_95,expected_pair_13_target_ap50_95,expected_pair_23_target_ap50_95,expected_best_pair_target_ap50_95_on_matched_scenes,best_pair_for_target_ap50_95,expected_triple_or_target_ap50_95,third_view_gain_target_ap50_95,expected_pair_12_target_strict_quality_iou50,expected_pair_13_target_strict_quality_iou50,expected_pair_23_target_strict_quality_iou50,expected_best_pair_target_strict_quality_iou50_on_matched_scenes,best_pair_for_target_strict_quality_iou50,expected_triple_or_target_strict_quality_iou50,third_view_gain_target_strict_quality_iou50
tank,ellow-radmid-az180 + ellow-radnear-az090 + elmid-radfar-az225,ellow-radmid-az180,ellow-radnear-az090,elmid-radfar-az225,3,0.9814814826956502,0.9620634930521724,0.9814814826956502,0.9814814826956502,ellow-radmid-az180 + ellow-radnear-az090,0.9814814826956502,0.0,0.947880988244569,0.9425882832648362,0.9588352828576596,0.9588352828576596,ellow-radnear-az090 + elmid-radfar-az225,0.9588352828576596,0.0
container,elhigh-radnear-az000 + elmid-radnear-az000 + elmid-radnear-az180,elhigh-radnear-az000,elmid-radnear-az000,elmid-radnear-az180,4,0.98828125,1.0,1.0,1.0,elhigh-radnear-az000 + elmid-radnear-az180,1.0,0.0,0.9541737306512861,0.9568409545179009,0.9588293209953651,0.9588293209953651,elmid-radnear-az000 + elmid-radnear-az180,0.9588293209953651,0.0
rock,ellow-radmid-az000 + elmid-radmid-az000 + elmid-radnear-az135,ellow-radmid-az000,elmid-radmid-az000,elmid-radnear-az135,3,0.9086772487273135,0.9303333372424046,0.9817460319648186,0.9817460319648186,elmid-radmid-az000 + elmid-radnear-az135,0.9817460319648186,0.0,0.9545591663674197,0.9587862483055231,0.9588201491352552,0.9588201491352552,elmid-radmid-az000 + elmid-radnear-az135,0.9588201491352552,0.0
rock,elhigh-radmid-az135 + elhigh-radnear-az180 + ellow-radnear-az315,elhigh-radmid-az135,elhigh-radnear-az180,ellow-radnear-az315,3,0.952777777860562,0.9233333381679323,0.9861111111938953,0.9861111111938953,elhigh-radnear-az180 + ellow-radnear-az315,0.9861111111938953,0.0,0.9370456449058958,0.9582539435419241,0.9588181251130846,0.9588181251130846,elhigh-radnear-az180 + ellow-radnear-az315,0.9588181251130846,0.0
rock,elhigh-radmid-az225 + elmid-radnear-az045 + elmid-radnear-az135,elhigh-radmid-az225,elmid-radnear-az045,elmid-radnear-az135,3,0.9870748309051098,0.9870748309051098,0.9370797737123194,0.9870748309051098,elhigh-radmid-az225 + elmid-radnear-az045,0.9870748309051098,0.0,0.9506162032704756,0.9569755359295785,0.9588153449005894,0.9588153449005894,elmid-radnear-az045 + elmid-radnear-az135,0.9588153449005894,0.0
container,elhigh-radfar-az000 + elmid-radfar-az315 + elmid-radmid-az090,elhigh-radfar-az000,elmid-radfar-az315,elmid-radmid-az090,3,1.0,0.9960000002781549,1.0,1.0,elhigh-radfar-az000 + elmid-radfar-az315,1.0,0.0,0.9507495130326689,0.9504803223720207,0.9587904723088249,0.9587904723088249,elmid-radfar-az315 + elmid-radmid-az090,0.9587904723088249,0.0
rock,elhigh-radfar-az315 + ellow-radmid-az225 + elmid-radnear-az135,elhigh-radfar-az315,ellow-radmid-az225,elmid-radnear-az135,4,0.9051134266420268,0.8946302911029197,0.8517554019484381,0.9051134266420268,elhigh-radfar-az315 + ellow-radmid-az225,0.9051134266420268,0.0,0.9585802636637402,0.955952693907399,0.9587879644296198,0.9587879644296198,ellow-radmid-az225 + elmid-radnear-az135,0.9587879644296198,0.0
suv,elhigh-radfar-az045 + elmid-radnear-az045 + elmid-radnear-az090,elhigh-radfar-az045,elmid-radnear-az045,elmid-radnear-az090,3,0.9874999999999999,0.975,0.9874999999999999,0.9874999999999999,elhigh-radfar-az045 + elmid-radnear-az045,0.9874999999999999,0.0,0.9540559964082954,0.94810573841146,0.9587855056707278,0.9587855056707278,elmid-radnear-az045 + elmid-radnear-az090,0.9587855056707278,0.0
rock,elhigh-radnear-az315 + ellow-radmid-az225 + elmid-radnear-az180,elhigh-radnear-az315,ellow-radmid-az225,elmid-radnear-az180,3,0.9625491942123027,0.9750491942123026,0.9540322579443455,0.9750491942123026,elhigh-radnear-az315 + elmid-radnear-az180,0.9750491942123026,0.0,0.9587391575033237,0.9568219424255725,0.9514057722195943,0.9587391575033237,elhigh-radnear-az315 + ellow-radmid-az225,0.9587391575033237,0.0
container,elhigh-radnear-az180 + ellow-radfar-az180 + elmid-radmid-az270,elhigh-radnear-az180,ellow-radfar-az180,elmid-radmid-az270,3,1.0,1.0,0.978125,1.0,elhigh-radnear-az180 + ellow-radfar-az180,1.0,0.0,0.9565381188477957,0.9587167366253576,0.9539327936716475,0.9587167366253576,elhigh-radnear-az180 + elmid-radmid-az270,0.9587167366253576,0.0
suv,ellow-radmid-az090 + ellow-radnear-az180 + ellow-radnear-az225,ellow-radmid-az090,ellow-radnear-az180,ellow-radnear-az225,3,1.0,0.9850000000248352,0.9625,1.0,ellow-radmid-az090 + ellow-radnear-az180,1.0,0.0,0.957944123679539,0.9516412225665398,0.9587133062836936,0.9587133062836936,ellow-radnear-az180 + ellow-radnear-az225,0.9587133062836936,0.0
rock,elhigh-radmid-az090 + elhigh-radnear-az135 + ellow-radnear-az090,elhigh-radmid-az090,elhigh-radnear-az135,ellow-radnear-az090,3,0.9801203707699422,0.9733858470540119,0.9841203704917872,0.9841203704917872,elhigh-radnear-az135 + ellow-radnear-az090,0.9841203704917872,0.0,0.9514986464283339,0.9576071141882446,0.958708672613182,0.958708672613182,elhigh-radnear-az135 + ellow-radnear-az090,0.958708672613182,0.0
tent,elhigh-radmid-az045 + elmid-radmid-az045 + elmid-radmid-az315,elhigh-radmid-az045,elmid-radmid-az045,elmid-radmid-az315,3,0.9295670161573777,0.8987493388291403,0.9514559027018173,0.9514559027018173,elmid-radmid-az045 + elmid-radmid-az315,0.9514559027018173,0.0,0.9539720677882476,0.9586041227478445,0.9569586683528115,0.9586041227478445,elhigh-radmid-az045 + elmid-radmid-az315,0.9586041227478445,0.0
container,elhigh-radnear-az000 + elhigh-radnear-az090 + ellow-radfar-az135,elhigh-radnear-az000,elhigh-radnear-az090,ellow-radfar-az135,3,0.9925925931444874,0.9896825403329871,0.9773148154081017,0.9925925931444874,elhigh-radnear-az000 + elhigh-radnear-az090,0.9925925931444874,0.0,0.9585921603718196,0.9446917680094854,0.9579814279599551,0.9585921603718196,elhigh-radnear-az000 + elhigh-radnear-az090,0.9585921603718196,0.0
container,elhigh-radnear-az000 + ellow-radfar-az090 + elmid-radnear-az315,elhigh-radnear-az000,ellow-radfar-az090,elmid-radnear-az315,4,0.9778645833954215,1.0,1.0,1.0,elhigh-radnear-az000 + elmid-radnear-az315,1.0,0.0,0.9550778410160001,0.9585015417482037,0.9568809105328695,0.9585015417482037,elhigh-radnear-az000 + elmid-radnear-az315,0.9585015417482037,0.0
suv,elhigh-radnear-az000 + elmid-radfar-az135 + elmid-radnear-az315,elhigh-radnear-az000,elmid-radfar-az135,elmid-radnear-az315,3,0.8836759263155637,0.9960000002781549,0.9960000002781549,0.9960000002781549,elhigh-radnear-az000 + elmid-radnear-az315,0.9960000002781549,0.0,0.9345123739754003,0.9585007586277475,0.9577494026759309,0.9585007586277475,elhigh-radnear-az000 + elmid-radnear-az315,0.9585007586277475,0.0
container,ellow-radfar-az045 + ellow-radnear-az135 + elmid-radnear-az180,ellow-radfar-az045,ellow-radnear-az135,elmid-radnear-az180,3,0.9377314845375992,0.9185185196223081,0.9692129640874487,0.9692129640874487,ellow-radnear-az135 + elmid-radnear-az180,0.9692129640874487,0.0,0.950080458850015,0.9231675211248197,0.9584780758827106,0.9584780758827106,ellow-radnear-az135 + elmid-radnear-az180,0.9584780758827106,0.0
rock,elhigh-radfar-az045 + ellow-radnear-az090 + elmid-radfar-az225,elhigh-radfar-az045,ellow-radnear-az090,elmid-radfar-az225,3,0.9814814826956502,0.9739583333333334,0.9814814826956502,0.9814814826956502,elhigh-radfar-az045 + ellow-radnear-az090,0.9814814826956502,0.0,0.9474767305343915,0.9526094184992324,0.958431025147482,0.958431025147482,ellow-radnear-az090 + elmid-radfar-az225,0.958431025147482,0.0
suv,elhigh-radnear-az000 + ellow-radmid-az135 + elmid-radnear-az135,elhigh-radnear-az000,ellow-radmid-az135,elmid-radnear-az135,3,0.9714285714551806,1.0,1.0,1.0,elhigh-radnear-az000 + elmid-radnear-az135,1.0,0.0,0.9402689379544107,0.9566567238086243,0.9584137153603898,0.9584137153603898,ellow-radmid-az135 + elmid-radnear-az135,0.9584137153603898,0.0
container,ellow-radnear-az135 + elmid-radfar-az000 + elmid-radnear-az180,ellow-radnear-az135,elmid-radfar-az000,elmid-radnear-az180,3,0.9840277777984738,0.9692129640874487,0.9791666666666666,0.9840277777984738,ellow-radnear-az135 + elmid-radfar-az000,0.9840277777984738,0.0,0.9479658298484802,0.9583982754136535,0.932963012562702,0.9583982754136535,ellow-radnear-az135 + elmid-radnear-az180,0.9583982754136535,0.0
rock,ellow-radmid-az135 + ellow-radnear-az045 + elmid-radnear-az315,ellow-radmid-az135,ellow-radnear-az045,elmid-radnear-az315,3,0.7645833333333334,0.9770833333333333,0.9479166669150194,0.9770833333333333,ellow-radmid-az135 + elmid-radnear-az315,0.9770833333333333,0.0,0.9551134985680937,0.9583849499458511,0.9580013261050636,0.9583849499458511,ellow-radmid-az135 + elmid-radnear-az315,0.9583849499458511,0.0
rock,elhigh-radfar-az045 + ellow-radmid-az180 + elmid-radmid-az270,elhigh-radfar-az045,ellow-radmid-az180,elmid-radmid-az270,3,0.9595238097012043,0.984375,0.984375,0.984375,elhigh-radfar-az045 + elmid-radmid-az270,0.984375,0.0,0.9546508472399134,0.9582906498514016,0.9511547856310271,0.9582906498514016,elhigh-radfar-az045 + elmid-radmid-az270,0.9582906498514016,0.0
container,elhigh-radmid-az000 + ellow-radnear-az045 + elmid-radfar-az045,elhigh-radmid-az000,ellow-radnear-az045,elmid-radfar-az045,4,0.9518957891980657,0.9518957891980657,0.8716931695656099,0.9518957891980657,elhigh-radmid-az000 + ellow-radnear-az045,0.9518957891980657,0.0,0.9582282486854021,0.9323469054914622,0.9580980913817685,0.9582282486854021,elhigh-radmid-az000 + ellow-radnear-az045,0.9582282486854021,0.0
tower,elhigh-radfar-az270 + elhigh-radnear-az315 + elmid-radmid-az270,elhigh-radfar-az270,elhigh-radnear-az315,elmid-radmid-az270,3,0.9750491942123026,0.9722550199198142,0.9750491942123026,0.9750491942123026,elhigh-radfar-az270 + elhigh-radnear-az315,0.9750491942123026,0.0,0.9551803183546616,0.9515508392573402,0.9582002362722122,0.9582002362722122,elhigh-radnear-az315 + elmid-radmid-az270,0.9582002362722122,0.0
tank,elhigh-radfar-az000 + ellow-radmid-az045 + elmid-radnear-az090,elhigh-radfar-az000,ellow-radmid-az045,elmid-radnear-az090,3,0.9406249999999999,1.0,1.0,1.0,elhigh-radfar-az000 + elmid-radnear-az090,1.0,0.0,0.9207846226191047,0.9543826111453235,0.9581734808757231,0.9581734808757231,ellow-radmid-az045 + elmid-radnear-az090,0.9581734808757231,0.0
container,elhigh-radmid-az315 + elmid-radfar-az225 + elmid-radnear-az180,elhigh-radmid-az315,elmid-radfar-az225,elmid-radnear-az180,3,1.0,1.0,1.0,1.0,elhigh-radmid-az315 + elmid-radfar-az225,1.0,0.0,0.9444880934275091,0.9581728972825682,0.9581728972825682,0.9581728972825682,elhigh-radmid-az315 + elmid-radnear-az180,0.9581728972825682,0.0
container,ellow-radnear-az000 + elmid-radfar-az270 + elmid-radmid-az180,ellow-radnear-az000,elmid-radfar-az270,elmid-radmid-az180,3,0.8847916677594184,0.9423611116906008,0.9475694450239341,0.9475694450239341,elmid-radfar-az270 + elmid-radmid-az180,0.9475694450239341,0.0,0.949807346786321,0.9581634724859072,0.946963332972197,0.9581634724859072,ellow-radnear-az000 + elmid-radmid-az180,0.9581634724859072,0.0
rock,elhigh-radfar-az315 + ellow-radmid-az225 + ellow-radnear-az315,elhigh-radfar-az315,ellow-radmid-az225,ellow-radnear-az315,3,0.9866666676600774,0.9866666676600774,0.957432661739363,0.9866666676600774,elhigh-radfar-az315 + ellow-radmid-az225,0.9866666676600774,0.0,0.9528346816814555,0.9554713671967731,0.9581538852160479,0.9581538852160479,ellow-radmid-az225 + ellow-radnear-az315,0.9581538852160479,0.0
tower,elhigh-radmid-az090 + ellow-radfar-az180 + elmid-radnear-az270,elhigh-radmid-az090,ellow-radfar-az180,elmid-radnear-az270,3,0.9809523822296233,0.9666666666666667,0.9809523822296233,0.9809523822296233,elhigh-radmid-az090 + ellow-radfar-az180,0.9809523822296233,0.0,0.9488209493054546,0.9581326525459358,0.9581326525459358,0.9581326525459358,elhigh-radmid-az090 + elmid-radnear-az270,0.9581326525459358,0.0
tent,elhigh-radmid-az000 + ellow-radfar-az000 + elmid-radnear-az000,elhigh-radmid-az000,ellow-radfar-az000,elmid-radnear-az000,3,1.0,1.0,0.9060802988337634,1.0,elhigh-radmid-az000 + ellow-radfar-az000,1.0,0.0,0.9550994791123367,0.9575925450192683,0.9581287670340425,0.9581287670340425,ellow-radfar-az000 + elmid-radnear-az000,0.9581287670340425,0.0
tower,elhigh-radnear-az270 + ellow-radfar-az180 + elmid-radmid-az090,elhigh-radnear-az270,ellow-radfar-az180,elmid-radmid-az090,3,0.9809523822296233,0.9851851862889749,0.7638176653258227,0.9851851862889749,elhigh-radnear-az270 + elmid-radmid-az090,0.9851851862889749,0.0,0.9563082780927026,0.9581134632725122,0.9514956673448284,0.9581134632725122,elhigh-radnear-az270 + elmid-radmid-az090,0.9581134632725122,0.0
rock,elhigh-radmid-az225 + ellow-radnear-az315 + elmid-radnear-az135,elhigh-radmid-az225,ellow-radnear-az315,elmid-radnear-az135,4,0.9680839017430604,0.9715561231788323,0.9221022735400634,0.9715561231788323,elhigh-radmid-az225 + elmid-radnear-az135,0.9715561231788323,0.0,0.9505965101359859,0.9526484292014228,0.9581036081444978,0.9581036081444978,ellow-radnear-az315 + elmid-radnear-az135,0.9581036081444978,0.0
tent,elhigh-radfar-az270 + elhigh-radmid-az000 + ellow-radmid-az090,elhigh-radfar-az270,elhigh-radmid-az000,ellow-radmid-az090,3,0.9722550199198142,0.9682550201979692,0.9233055518980601,0.9722550199198142,elhigh-radfar-az270 + elhigh-radmid-az000,0.9722550199198142,0.0,0.9573356640296401,0.9505802268046514,0.9579928219678197,0.9579928219678197,elhigh-radmid-az000 + ellow-radmid-az090,0.9579928219678197,0.0
tank,elhigh-radfar-az090 + ellow-radnear-az315 + elmid-radnear-az180,elhigh-radfar-az090,ellow-radnear-az315,elmid-radnear-az180,3,0.9666666666666667,1.0,1.0,1.0,elhigh-radfar-az090 + elmid-radnear-az180,1.0,0.0,0.9366389031087756,0.9498126611367089,0.9579893241241612,0.9579893241241612,ellow-radnear-az315 + elmid-radnear-az180,0.9579893241241612,0.0
tower,elhigh-radnear-az315 + ellow-radnear-az315 + elmid-radmid-az270,elhigh-radnear-az315,ellow-radnear-az315,elmid-radmid-az270,3,0.9855555564827388,0.9866666676600774,0.9491666676600774,0.9866666676600774,elhigh-radnear-az315 + elmid-radmid-az270,0.9866666676600774,0.0,0.9544807646812785,0.955475001032107,0.9579296358747994,0.9579296358747994,ellow-radnear-az315 + elmid-radmid-az270,0.9579296358747994,0.0
container,ellow-radfar-az000 + ellow-radmid-az000 + elmid-radmid-az270,ellow-radfar-az000,ellow-radmid-az000,elmid-radmid-az270,3,0.8748316570012658,0.9321527804268731,0.9485353562070263,0.9485353562070263,ellow-radmid-az000 + elmid-radmid-az270,0.9485353562070263,0.0,0.9537374630219659,0.9531757223784787,0.9577773270930502,0.9577773270930502,ellow-radmid-az000 + elmid-radmid-az270,0.9577773270930502,0.0
suv,elhigh-radmid-az000 + elhigh-radnear-az000 + elmid-radnear-az315,elhigh-radmid-az000,elhigh-radnear-az000,elmid-radnear-az315,3,0.9859259268751851,0.9960000002781549,0.9960000002781549,0.9960000002781549,elhigh-radmid-az000 + elmid-radnear-az315,0.9960000002781549,0.0,0.9345537875646398,0.9569809812660969,0.9577323372179135,0.9577323372179135,elhigh-radnear-az000 + elmid-radnear-az315,0.9577323372179135,0.0
container,elhigh-radfar-az315 + ellow-radmid-az270 + elmid-radmid-az270,elhigh-radfar-az315,ellow-radmid-az270,elmid-radmid-az270,3,0.9866666676600774,0.9866666676600774,0.9450000012417634,0.9866666676600774,elhigh-radfar-az315 + ellow-radmid-az270,0.9866666676600774,0.0,0.9505148527560235,0.9460929837103779,0.957678471116072,0.957678471116072,ellow-radmid-az270 + elmid-radmid-az270,0.957678471116072,0.0
suv,elhigh-radnear-az315 + ellow-radmid-az135 + elmid-radnear-az315,elhigh-radnear-az315,ellow-radmid-az135,elmid-radnear-az315,3,1.0,1.0,0.9874999999999999,1.0,elhigh-radnear-az315 + ellow-radmid-az135,1.0,0.0,0.9515213850028973,0.9572497649203081,0.9576333887610957,0.9576333887610957,ellow-radmid-az135 + elmid-radnear-az315,0.9576333887610957,0.0
container,elhigh-radfar-az000 + elmid-radfar-az045 + elmid-radmid-az315,elhigh-radfar-az000,elmid-radfar-az045,elmid-radmid-az315,3,0.961363883358857,0.961363883358857,0.9462241748349589,0.961363883358857,elhigh-radfar-az000 + elmid-radfar-az045,0.961363883358857,0.0,0.9435746598946176,0.9541626016752645,0.9576162921224333,0.9576162921224333,elmid-radfar-az045 + elmid-radmid-az315,0.9576162921224333,0.0
container,ellow-radfar-az000 + elmid-radnear-az000 + elmid-radnear-az180,ellow-radfar-az000,elmid-radnear-az000,elmid-radnear-az180,3,1.0,1.0,1.0,1.0,ellow-radfar-az000 + elmid-radnear-az000,1.0,0.0,0.9471752325356372,0.9545826392483884,0.9575979854829507,0.9575979854829507,elmid-radnear-az000 + elmid-radnear-az180,0.9575979854829507,0.0
tank,ellow-radnear-az045 + elmid-radfar-az180 + elmid-radmid-az135,ellow-radnear-az045,elmid-radfar-az180,elmid-radmid-az135,3,1.0,1.0,0.9234567948605542,1.0,ellow-radnear-az045 + elmid-radfar-az180,1.0,0.0,0.9520772160903496,0.9575832917120349,0.9530245057287511,0.9575832917120349,ellow-radnear-az045 + elmid-radmid-az135,0.9575832917120349,0.0
container,elhigh-radfar-az000 + ellow-radnear-az045 + ellow-radnear-az135,elhigh-radfar-az000,ellow-radnear-az045,ellow-radnear-az135,3,0.9333333333333332,1.0,0.9947916666666666,1.0,elhigh-radfar-az000 + ellow-radnear-az135,1.0,0.0,0.9554585601691533,0.9478648258231411,0.957574952771998,0.957574952771998,ellow-radnear-az045 + ellow-radnear-az135,0.957574952771998,0.0
container,elhigh-radnear-az000 + ellow-radnear-az180 + elmid-radnear-az000,elhigh-radnear-az000,ellow-radnear-az180,elmid-radnear-az000,4,0.9823750004246831,0.9812812505364418,0.9836250005364418,0.9836250005364418,ellow-radnear-az180 + elmid-radnear-az000,0.9836250005364418,0.0,0.9501285589564104,0.9575462739492906,0.9555166610047587,0.9575462739492906,elhigh-radnear-az000 + elmid-radnear-az000,0.9575462739492906,0.0
container,elhigh-radmid-az180 + elhigh-radnear-az000 + elmid-radnear-az270,elhigh-radmid-az180,elhigh-radnear-az000,elmid-radnear-az270,3,0.962500001490116,1.0,1.0,1.0,elhigh-radmid-az180 + elmid-radnear-az270,1.0,0.0,0.941064701543611,0.955576800790722,0.957518742947812,0.957518742947812,elhigh-radnear-az000 + elmid-radnear-az270,0.957518742947812,0.0
rock,elhigh-radmid-az225 + ellow-radmid-az225 + ellow-radnear-az315,elhigh-radmid-az225,ellow-radmid-az225,ellow-radnear-az315,3,0.927815574074188,0.9559637207377389,0.9400252545527135,0.9559637207377389,elhigh-radmid-az225 + ellow-radnear-az315,0.9559637207377389,0.0,0.9521991274408966,0.9537707288929423,0.9575183309754891,0.9575183309754891,ellow-radmid-az225 + ellow-radnear-az315,0.9575183309754891,0.0
rock,elhigh-radmid-az000 + ellow-radfar-az090 + elmid-radnear-az315,elhigh-radmid-az000,ellow-radfar-az090,elmid-radnear-az315,3,0.9810846568730773,0.9895833333333334,0.9895833333333334,0.9895833333333334,elhigh-radmid-az000 + elmid-radnear-az315,0.9895833333333334,0.0,0.950128436117153,0.9574795617076362,0.9573606262212474,0.9574795617076362,elhigh-radmid-az000 + elmid-radnear-az315,0.9574795617076362,0.0
tent,elhigh-radmid-az270 + ellow-radmid-az000 + elmid-radfar-az090,elhigh-radmid-az270,ellow-radmid-az000,elmid-radfar-az090,3,1.0,1.0,0.8500000029802323,1.0,elhigh-radmid-az270 + ellow-radmid-az000,1.0,0.0,0.9574537590274232,0.9547257265547652,0.9574537590274232,0.9574537590274232,elhigh-radmid-az270 + ellow-radmid-az000,0.9574537590274232,0.0
container,elhigh-radnear-az000 + ellow-radfar-az000 + elmid-radnear-az000,elhigh-radnear-az000,ellow-radfar-az000,elmid-radnear-az000,4,1.0,1.0,1.0,1.0,elhigh-radnear-az000 + ellow-radfar-az000,1.0,0.0,0.9542503514941902,0.9574053182441791,0.954243843877773,0.9574053182441791,elhigh-radnear-az000 + elmid-radnear-az000,0.9574053182441791,0.0
rock,elhigh-radmid-az000 + elmid-radmid-az045 + elmid-radnear-az315,elhigh-radmid-az000,elmid-radmid-az045,elmid-radnear-az315,3,0.9771296302698277,0.96875,0.9771296302698277,0.9771296302698277,elhigh-radmid-az000 + elmid-radmid-az045,0.9771296302698277,0.0,0.9498405049643767,0.9573655312004886,0.9573655312004886,0.9573655312004886,elhigh-radmid-az000 + elmid-radnear-az315,0.9573655312004886,0.0
tank,elhigh-radnear-az135 + ellow-radnear-az270 + elmid-radfar-az135,elhigh-radnear-az135,ellow-radnear-az270,elmid-radfar-az135,3,1.0,1.0,1.0,1.0,elhigh-radnear-az135 + ellow-radnear-az270,1.0,0.0,0.9573279665896971,0.9469033933633533,0.9461298935705406,0.9573279665896971,elhigh-radnear-az135 + ellow-radnear-az270,0.9573279665896971,0.0
suv,ellow-radfar-az045 + ellow-radnear-az135 + elmid-radmid-az045,ellow-radfar-az045,ellow-radnear-az135,elmid-radmid-az045,3,0.9840277777984738,0.9874999999999999,0.9874999999999999,0.9874999999999999,ellow-radfar-az045 + elmid-radmid-az045,0.9874999999999999,0.0,0.9573014012643052,0.9398348529967974,0.9563088169730042,0.9573014012643052,ellow-radfar-az045 + ellow-radnear-az135,0.9573014012643052,0.0
