viewpoint_pair,viewpoint_1,viewpoint_2,sample_count,scene_count,mean_precision,mean_recall,mean_f1,mean_ap50_95,mean_best_ap50_95,mean_target_ap50_95,mean_best_target_ap50_95,mean_target_match_confidence_iou50,mean_best_target_match_confidence_iou50,mean_target_strict_quality_iou50,mean_best_target_strict_quality_iou50,mean_azimuth_gap,target_visible_rate,target_detected_rate,target_detected_given_visible
elmid-radmid-az180 + elhigh-radfar-az180,elmid-radmid-az180,elhigh-radfar-az180,3,3,0.5175193798449612,0.9696969696969697,0.6478232618583496,0.8295559477681915,0.8965432100618879,0.8147043396853638,0.8626262651474187,0.9229261676470438,0.9300523797671,0.8844810366267897,0.8915943429562047,0.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radfar-az225,elmid-radmid-az180,elhigh-radfar-az225,3,3,0.5353514739229025,1.0,0.6881111617773724,0.9138813178505328,0.9361735122754445,0.9359059995323956,0.9645649362418043,0.9624460240205129,0.9655154744784037,0.9389151342887766,0.9430200700540338,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radfar-az270,elmid-radmid-az180,elhigh-radfar-az270,6,6,0.5043222634399105,0.9715909090909092,0.633491642644185,0.8317794772733467,0.866646120681394,0.878216091434822,0.9373412710570154,0.927687481045723,0.9433865447839102,0.8659276654742302,0.9032132120504706,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radfar-az315,elmid-radmid-az180,elhigh-radfar-az315,3,3,0.576236248347561,0.9848484848484849,0.6913171972911679,0.8460272102879068,0.9063719939566551,0.9660533627255096,0.9817777780956692,0.9679873387018839,0.9697553714116415,0.9470902857493056,0.9500400691076697,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az000,elmid-radmid-az180,elhigh-radmid-az000,8,8,0.6141928924129736,0.9673859126984127,0.7176690268795531,0.8715518350321587,0.9205014211025003,0.8896913688569605,0.9278583834871709,0.923866331577301,0.9337871298193932,0.8773377037735433,0.8910224979116244,180.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az045,elmid-radmid-az180,elhigh-radmid-az045,6,6,0.6703655279848671,0.9924242424242425,0.7728170670362214,0.8826079116213519,0.9193662711001805,0.8911383114723419,0.9152777783655458,0.9379447400569916,0.9466186066468557,0.8954786760002138,0.9098021667685655,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az090,elmid-radmid-az180,elhigh-radmid-az090,5,5,0.4863030981709593,0.9674948240165632,0.638628995340735,0.83501579846287,0.8622887411961535,0.8584770938754245,0.9003248617734764,0.9342640280723572,0.9426629304885864,0.8886865815766491,0.9086908073371219,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az135,elmid-radmid-az180,elhigh-radmid-az135,3,3,0.5499459201818548,0.9761904761904763,0.6842810191019844,0.8844502826620575,0.9280303033062505,0.8890978208473633,0.9172839536067144,0.9610100785891215,0.967071533203125,0.9298784241223613,0.936439461627149,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az180,elmid-radmid-az180,elhigh-radmid-az180,5,5,0.6646131556070705,0.9766233766233766,0.7527484143763213,0.8739022597270543,0.9248262766269766,0.8859780543558964,0.9117979840359303,0.9379565358161926,0.9408554673194885,0.8909720037186506,0.899789132219697,0.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az225,elmid-radmid-az180,elhigh-radmid-az225,7,7,0.5150177303875607,0.9773620559334846,0.6610322436097473,0.8530129425931794,0.9163560318270852,0.9134309771390352,0.9530059533459799,0.9443111504827227,0.9481179969651359,0.9062183899899477,0.9182175174833915,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az270,elmid-radmid-az180,elhigh-radmid-az270,3,3,0.5559803921568628,0.96,0.6805797101449276,0.8555729213228807,0.9086805572207922,0.9523148161945519,0.975,0.9583538075288137,0.9702661037445068,0.9322901578201659,0.9451634810334966,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radmid-az315,elmid-radmid-az180,elhigh-radmid-az315,2,2,0.5267379679144385,0.9705882352941176,0.638235294117647,0.8306186644595348,0.8684880954817469,0.9122048651013109,0.9555555588669247,0.9648939073085785,0.9686285853385925,0.9405284367601325,0.9489870092667587,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az000,elmid-radmid-az180,elhigh-radnear-az000,2,2,0.4092128801431127,0.8704453441295547,0.5562448304383788,0.7585923268539039,0.8138827916242919,0.9592500017099083,0.9835000008493662,0.9511008411645889,0.9667355418205261,0.9204859825705176,0.94262701872481,180.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az045,elmid-radmid-az180,elhigh-radnear-az045,5,5,0.6189250299662199,0.9894736842105264,0.7393739094826051,0.846027440104462,0.8858613796778576,0.8304861136857007,0.8859722224043475,0.9079130411148071,0.9180431365966797,0.8436625229845941,0.8624055152043567,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az090,elmid-radmid-az180,elhigh-radnear-az090,2,2,0.6705882352941177,1.0,0.7705627705627706,0.8698544077253981,0.9120727503802726,0.6312500005587935,0.7833333343267441,0.8351841568946838,0.8474646508693695,0.6707726216821364,0.7363637122442324,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az135,elmid-radmid-az180,elhigh-radnear-az135,9,9,0.7084049526118239,0.9879084967320261,0.8066325257387729,0.8833977316362457,0.9158911611119405,0.9051052151712895,0.9402744717635806,0.9378180901209513,0.9444386296802096,0.8941711778405944,0.9062522288687036,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az180,elmid-radmid-az180,elhigh-radnear-az180,2,2,0.7941176470588236,1.0,0.8703703703703703,0.94765625,0.9515625,0.875,0.9,0.8801587224006653,0.8976388275623322,0.8160767593456599,0.8239207838462246,0.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az225,elmid-radmid-az180,elhigh-radnear-az225,3,3,0.6447619047619048,1.0,0.7790697674418605,0.9053514190786909,0.9314856685350272,0.9869270833830038,0.9941666667660077,0.9649983942508698,0.9684965213139852,0.9426104983950552,0.9479692425709393,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az270,elmid-radmid-az180,elhigh-radnear-az270,3,3,0.5503703703703704,0.9855072463768115,0.6992263627236758,0.8503564938593663,0.8824696984882191,0.881284723120431,0.905902777860562,0.9060405393441519,0.9141847689946493,0.8407327916990072,0.8590279116422531,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elhigh-radnear-az315,elmid-radmid-az180,elhigh-radnear-az315,1,1,0.4230769230769231,1.0,0.5945945945945946,0.9017063524656825,0.9550000025331974,0.9125000000000001,0.925,0.9505347609519958,0.9528648853302002,0.9007659699533654,0.9065520566323926,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az000,elmid-radmid-az180,elmid-radfar-az000,3,3,0.39580896686159844,0.8578643578643579,0.5353023473846369,0.7535803979956928,0.7878358306943305,0.806766649643276,0.8316919225254358,0.9237197935581207,0.9369499286015829,0.8744462235243334,0.8952524208767679,180.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az045,elmid-radmid-az180,elmid-radfar-az045,5,5,0.5868972932888394,1.0,0.7334288325592674,0.8822790884055852,0.9042014219438578,0.8096944456760667,0.8586944449043109,0.8950635492801666,0.9009150505065918,0.8155772454749112,0.8361722258835528,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az090,elmid-radmid-az180,elmid-radfar-az090,6,6,0.6657102275929704,0.9534313725490197,0.7795180487040952,0.8518195741472686,0.9167168680202903,0.8369791670702398,0.9135416666666667,0.8999155809481939,0.9153695404529572,0.8264768672374787,0.8598693314882014,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az135,elmid-radmid-az180,elmid-radfar-az135,3,3,0.6568307437872655,0.989247311827957,0.7853250550618972,0.8832973073784111,0.8930516629964194,0.9578703718949799,0.9850000003973642,0.9559420843919119,0.9589935938517252,0.9222851291476696,0.9304282318051449,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az180,elmid-radmid-az180,elmid-radfar-az180,1,1,0.65,1.0,0.7878787878787878,0.9648809543322949,0.9750000014901161,0.984375,1.0,0.972171813249588,0.977144181728363,0.9529175099720106,0.9561593197303182,0.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az225,elmid-radmid-az180,elmid-radfar-az225,9,9,0.4338114238014476,0.9214886964886966,0.5659454555501018,0.820573835558624,0.8995725309286643,0.8658751390846131,0.9349935871825227,0.9334362149238586,0.9378253155284457,0.8788984685927806,0.8953844822218969,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az270,elmid-radmid-az180,elmid-radfar-az270,7,7,0.5512383689107827,0.9814921920185078,0.6874037558285726,0.8787206046892617,0.9191539914279437,0.8267155615346773,0.8968750004257474,0.9216408814702716,0.9291163086891174,0.854232210157979,0.8851304455515147,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radfar-az315,elmid-radmid-az180,elmid-radfar-az315,3,3,0.34365978171287903,0.8537735849056604,0.4852803820918444,0.7117264249646668,0.7665484835866295,0.8523107516370777,0.9094884048447067,0.9608776271343231,0.9649065931638082,0.9308665222056174,0.9455236406440903,135.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radmid-az225,elmid-radmid-az180,elmid-radmid-az225,4,4,0.5576798201798202,0.9705882352941176,0.6947055137844611,0.8880940016237766,0.9204303105487206,0.955787845334014,0.9747362018386265,0.9681587442755699,0.9702423810958862,0.9431666689333458,0.9498421562456958,45.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radmid-az270,elmid-radmid-az180,elmid-radmid-az270,6,6,0.559934624762211,0.9583333333333334,0.6811583011583012,0.8433827831270606,0.8804198487291407,0.9173611118130524,0.9551504632389104,0.9300830066204071,0.9336227973302206,0.8867250379193067,0.8948727239150701,90.0,1.0,1.0,1.0
elmid-radmid-az180 + elmid-radmid-az315,elmid-radmid-az180,elmid-radmid-az315,5,5,0.40399609867078434,0.961111111111111,0.5648556091296666,0.8321361342526401,0.8633936139150767,0.834058732431252,0.8776581237817931,0.9190886795520783,0.9219216585159302,0.8540039963988015,0.8761377447912487,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az000,elmid-radmid-az225,elhigh-radfar-az000,5,5,0.8244827586206898,0.9714285714285713,0.8790487214563821,0.9053765763591425,0.9309265891994748,0.9790051593007549,0.9962500000000001,0.9597363471984863,0.9707909107208252,0.9313724750762308,0.9479693757581054,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az045,elmid-radmid-az225,elhigh-radfar-az045,3,3,0.6419191919191919,0.9861111111111112,0.7347442680776014,0.837904487118368,0.880143299747449,0.8243055544172724,0.849305555721124,0.9129679799079895,0.925097127755483,0.831092284545082,0.8394548888375262,180.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az090,elmid-radmid-az225,elhigh-radfar-az090,2,2,0.26517857142857143,0.875,0.40531914893617016,0.728846231054012,0.9263888887419469,0.80416666790843,0.8375,0.8846267312765121,0.8974220752716064,0.7661510109864977,0.7788206896872456,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az135,elmid-radmid-az225,elhigh-radfar-az135,4,4,0.5829921889704498,0.8981854838709677,0.6885878489326764,0.8310516957621332,0.8728067784913576,0.9601298371413279,0.9698660723510243,0.9577286466956139,0.9619140625,0.9297726681025522,0.9359932543802092,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az180,elmid-radmid-az225,elhigh-radfar-az180,1,1,0.21839080459770116,0.9047619047619048,0.35185185185185186,0.8158572297844244,0.8456505798402499,0.8431834650853871,0.9003030504421753,0.9658014476299286,0.9670141339302063,0.9300906258035901,0.9430437008103354,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az225,elmid-radmid-az225,elhigh-radfar-az225,4,4,0.4051383399209486,0.9924242424242424,0.5601428571428572,0.8188213574332485,0.8730586269802239,0.8527369083555214,0.9064226462586296,0.9173373952507973,0.9298120886087418,0.8638524196090169,0.8879419501553754,0.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az270,elmid-radmid-az225,elhigh-radfar-az270,3,3,0.7639767932489452,0.9885057471264368,0.8287534846674632,0.9313131869546418,0.9343122728310694,0.9700679565850231,0.9817777780956692,0.9581692119439443,0.9656399091084799,0.9285181612292597,0.9420216302874209,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radfar-az315,elmid-radmid-az225,elhigh-radfar-az315,1,1,0.5555555555555556,1.0,0.7142857142857143,0.9222510859163808,0.9654545476761731,1.0,1.0,0.9761985242366791,0.9803418517112732,0.9632311913172664,0.9675505332117851,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az000,elmid-radmid-az225,elhigh-radmid-az000,5,5,0.5568514870062857,1.0,0.6713687233040729,0.8459515609830559,0.8816039146399097,0.8436142690214095,0.87965277876291,0.9120460510253906,0.918018913269043,0.830557510102804,0.8493031082100714,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az045,elmid-radmid-az225,elhigh-radmid-az045,4,4,0.5957690509583917,0.9868421052631579,0.7082900340281598,0.8734508280331095,0.9523258941099048,0.905989583954215,0.93125,0.9381929486989975,0.9441179782152176,0.8875304434279041,0.9089431406457535,180.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az090,elmid-radmid-az225,elhigh-radmid-az090,6,6,0.5642627444098033,0.9854938271604938,0.7031033694617927,0.8878244857875353,0.9222845008394992,0.8944921137189379,0.916929528417472,0.9433400382598242,0.949945479631424,0.8846443345161935,0.9096099379251731,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az135,elmid-radmid-az225,elhigh-radmid-az135,7,7,0.5249239643170753,0.9842490842490843,0.6573129326637022,0.8479093223408868,0.8916418306781798,0.746158133896703,0.8536670920648136,0.8323884350912911,0.9081165620258876,0.7439744192078407,0.8292061597533531,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az180,elmid-radmid-az225,elhigh-radmid-az180,2,2,1.0,1.0,1.0,0.9,0.95,0.9,0.95,0.8805992901325226,0.9059048593044281,0.8134260989182858,0.8596267672670113,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az225,elmid-radmid-az225,elhigh-radmid-az225,4,4,0.43760353964089105,0.8809523809523809,0.5560439560439561,0.8113621401522375,0.9073345095185297,0.958203125,0.975,0.9371448084712029,0.9437620043754578,0.9058896875343478,0.9164746129467725,0.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az270,elmid-radmid-az225,elhigh-radmid-az270,3,3,0.6318181818181818,1.0,0.7710084033613445,0.8388888891475896,0.9083333333333333,0.6833333333333332,0.9,0.7144889632860819,0.8849208752314249,0.6308172567385052,0.8102398314694312,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radmid-az315,elmid-radmid-az225,elhigh-radmid-az315,3,3,0.9814814814814815,1.0,0.9904761904761905,0.9562023810467549,0.963690476367871,0.9640624999999999,0.9666666666666667,0.915154238541921,0.9258700807889303,0.8757213393496551,0.8869666767771788,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az000,elmid-radmid-az225,elhigh-radnear-az000,1,1,0.25,1.0,0.4,0.8043719237128942,1.0,1.0,1.0,0.9781798720359802,0.981075644493103,0.965486458346895,0.9705186182020356,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az045,elmid-radmid-az225,elhigh-radnear-az045,2,2,0.4348894348894349,0.98,0.5953654188948307,0.8563094305679328,0.8983528329525143,0.8470634737485685,0.8565897448855715,0.9009048193693161,0.9084154367446899,0.8288224851725383,0.8384480648716472,180.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az090,elmid-radmid-az225,elhigh-radnear-az090,1,1,1.0,1.0,1.0,0.875,0.9,0.95,1.0,0.9640634655952454,0.9678456783294678,0.9307122677089907,0.95037633778486,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az135,elmid-radmid-az225,elhigh-radnear-az135,5,5,0.7801169590643274,0.9714285714285713,0.8535437589670014,0.8465047479105037,0.9276186193232002,0.8896875,0.9356249999999999,0.9120231807231903,0.9245921730995178,0.8489704212933316,0.8764801713964332,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az180,elmid-radmid-az225,elhigh-radnear-az180,2,2,0.8295454545454546,1.0,0.9047619047619047,0.9197677654251832,0.9657260091429708,0.965625,0.98125,0.9577453136444092,0.9629729092121124,0.9281701120677477,0.9300058194506011,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az225,elmid-radmid-az225,elhigh-radnear-az225,3,3,0.5017094017094017,0.9629629629629629,0.6296296296296297,0.9130175091776352,0.9375421630966149,0.9371018035694627,0.9517656472293924,0.9755523502826691,0.9775010744730631,0.9543040621762119,0.9612870848058938,0.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az270,elmid-radmid-az225,elhigh-radnear-az270,1,1,0.6666666666666666,1.0,0.8,0.575,0.9,0.575,0.9,0.4230547162005678,0.8436694741249084,0.3841445306590713,0.7665519764977979,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elhigh-radnear-az315,elmid-radmid-az225,elhigh-radnear-az315,4,4,0.7604166666666666,0.9772727272727273,0.8322440087145969,0.9397544655928181,0.9650297609468301,0.8841796875,0.925,0.9403691291809082,0.9432921707630157,0.8852789529904297,0.892540687285253,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az000,elmid-radmid-az225,elmid-radfar-az000,5,5,0.3171925490537977,0.8891266628108733,0.4580395491532432,0.7611213588184899,0.8829647432249063,0.8336276274913799,0.91330221896431,0.9419435679912567,0.9461069703102112,0.88814258840662,0.8978448233663748,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az045,elmid-radmid-az225,elmid-radfar-az045,3,3,0.4425685425685426,0.8888888888888888,0.5572523262178435,0.7936471004357721,0.9036656125835861,0.859375,0.915625,0.9213710029919943,0.9260157942771912,0.8486028053564514,0.8654482635419226,180.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az090,elmid-radmid-az225,elmid-radfar-az090,3,3,0.6129629629629629,0.9534706331045003,0.7324999360891683,0.8978413864331797,0.9737037044018507,0.6483333352042568,0.7777777805924416,0.7596064209938049,0.9220517873764038,0.6940485430108142,0.849879460140528,135.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az135,elmid-radmid-az225,elmid-radfar-az135,5,5,0.3764763608761657,0.930232558139535,0.5286525898209351,0.7533084336062007,0.8405851827661882,0.8096854830602032,0.8853377759457197,0.9105591654777527,0.9191678166389465,0.8411911569864706,0.8670929813230479,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az180,elmid-radmid-az225,elmid-radfar-az180,2,2,0.3331521739130435,0.95,0.48841354723707664,0.7643350523239404,0.8159150855730899,0.81171875,0.8734375000000001,0.8810998648405075,0.8996047079563141,0.7826838594990209,0.8215256207621291,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az225,elmid-radmid-az225,elmid-radfar-az225,5,5,0.4992169180674928,0.91140642303433,0.6156182754159223,0.7933245361511695,0.8916046256940933,0.8318296307034021,0.9027007577798584,0.909538072347641,0.9177452802658081,0.831850983449512,0.8543985564857067,0.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az270,elmid-radmid-az225,elmid-radfar-az270,4,4,0.5000209467951403,0.8531746031746031,0.6208333333333333,0.8185505024863213,0.9234577931318577,0.973046875,0.975,0.9358998835086823,0.9410252720117569,0.8980982162207547,0.9075710377712678,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radfar-az315,elmid-radmid-az225,elmid-radfar-az315,3,3,0.4692460317460318,0.9307359307359307,0.5616269302836466,0.7638623832480445,0.8207181077464373,0.7025076865568883,0.8291051893263367,0.8646432061990103,0.8782653013865153,0.7342239330595467,0.7918007639011329,90.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radmid-az270,elmid-radmid-az225,elmid-radmid-az270,3,3,0.5388888888888889,1.0,0.6634920634920635,0.9140626860527153,0.9230708712676349,0.9800347230500644,0.9822916666666667,0.9642586807409922,0.9662269353866577,0.9410648438712919,0.9434767660310565,45.0,1.0,1.0,1.0
elmid-radmid-az225 + elmid-radmid-az315,elmid-radmid-az225,elmid-radmid-az315,4,4,0.4763791763791764,0.9,0.6122041920216362,0.838653674096838,0.9153769843228575,0.95,0.95,0.9388373345136642,0.9406336396932602,0.8952223906686401,0.9019713551269817,90.0,1.0,1.0,1.0
elmid-radmid-az270 + elhigh-radfar-az000,elmid-radmid-az270,elhigh-radfar-az000,10,10,0.5529979790324618,0.9289310689310689,0.6844442529272742,0.8794495790995104,0.9500476675670724,0.9209801142324101,0.97625,0.9434735208749772,0.9556033790111542,0.9074516929244668,0.9297913128938514,90.0,1.0,1.0,1.0
elmid-radmid-az270 + elhigh-radfar-az045,elmid-radmid-az270,elhigh-radfar-az045,11,11,0.638670523735848,0.9289108618654073,0.7454742191156,0.8646188841956072,0.9345044730415346,0.940014612305345,0.9787386368458921,0.9497879228808663,0.9589160680770874,0.919219986785527,0.9317410714221837,135.0,1.0,1.0,1.0
