image,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_21-elmid-radmid-az180.png,0.5185185185185185,0.9333333333333333,0.6666666666666667,0.9461728426115013,0.7955186601557033,14.0,13.0,1.0,15.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_21-elmid-radmid-az270.png,0.75,1.0,0.8571428571428571,1.0,0.8468253996444955,9.0,3.0,0.0,9.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-elhigh-radfar-az225.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9226666717131933,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-elhigh-radmid-az180.png,1.0,1.0,1.0,1.0,0.8760000094175338,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-ellow-radfar-az135.png,0.24193548387096775,0.75,0.36585365853658536,0.7544354760959262,0.616805206580693,15.0,47.0,5.0,20.0,62.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-ellow-radmid-az000.png,0.625,1.0,0.7692307692307693,1.0,0.8500000040046871,5.0,3.0,0.0,5.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-ellow-radmid-az045.png,0.23333333333333334,0.875,0.3684210526315789,0.8342261901125312,0.5171428583562374,7.0,23.0,1.0,8.0,30.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-ellow-radnear-az045.png,0.23076923076923078,1.0,0.375,1.0,0.9692307711602786,3.0,10.0,0.0,3.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-ellow-radnear-az180.png,0.17647058823529413,0.7058823529411765,0.2823529411764706,0.6867310245267535,0.5080392869273348,12.0,56.0,5.0,17.0,68.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-elmid-radmid-az270.png,1.0,1.0,1.0,1.0,0.909375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-elmid-radnear-az180.png,0.6666666666666666,1.0,0.8,1.0,0.95,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_3-elmid-radnear-az315.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elhigh-radfar-az180.png,0.8,1.0,0.888888888888889,1.0,0.677500001899898,4.0,1.0,0.0,4.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elhigh-radnear-az135.png,1.0,1.0,1.0,1.0,0.925,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radfar-az000.png,0.3333333333333333,1.0,0.5,1.0,0.8674032741226256,8.0,16.0,0.0,8.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radmid-az045.png,0.6,1.0,0.7499999999999999,1.0,0.867962968404646,9.0,6.0,0.0,9.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radmid-az270.png,0.0898876404494382,0.5333333333333333,0.15384615384615383,0.44811664926736294,0.21100809074974353,8.0,81.0,7.0,15.0,89.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radnear-az045.png,0.5333333333333333,1.0,0.6956521739130436,1.0,0.8152976207435131,8.0,7.0,0.0,8.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radnear-az090.png,0.3103448275862069,1.0,0.4736842105263158,1.0,0.8444334958669882,9.0,20.0,0.0,9.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radnear-az180.png,0.2619047619047619,0.7333333333333333,0.38596491228070173,0.7626984300594479,0.4477057823472038,11.0,31.0,4.0,15.0,42.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-ellow-radnear-az315.png,0.35714285714285715,1.0,0.5263157894736842,1.0,0.7714285781873124,5.0,9.0,0.0,5.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radfar-az045.png,0.4,1.0,0.5714285714285715,1.0,0.860625000204891,8.0,12.0,0.0,8.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radfar-az225.png,0.6,1.0,0.7499999999999999,1.0,0.9133333360155422,3.0,2.0,0.0,3.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radmid-az045.png,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.8653845999103327,0.6890598204107876,5.0,8.0,1.0,6.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radmid-az135.png,0.08695652173913043,1.0,0.16,1.0,0.9510869565419853,2.0,21.0,0.0,2.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radmid-az180.png,0.8,1.0,0.888888888888889,1.0,0.7850000005215406,4.0,1.0,0.0,4.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radmid-az315.png,0.25,0.8,0.38095238095238093,0.8250000104308128,0.6787500114645809,4.0,12.0,1.0,5.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_4-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,0.9625,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.8875,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elhigh-radmid-az135.png,0.6666666666666666,1.0,0.8,1.0,0.8333333343267441,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elhigh-radmid-az270.png,1.0,1.0,1.0,1.0,0.825,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elhigh-radnear-az045.png,1.0,1.0,1.0,1.0,0.8625,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-ellow-radfar-az180.png,0.3023255813953488,0.6842105263157895,0.41935483870967744,0.6368406344145416,0.43376430498450597,13.0,30.0,6.0,19.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-ellow-radmid-az180.png,0.14492753623188406,0.45454545454545453,0.21978021978021978,0.4508893356070769,0.26482872623665576,10.0,59.0,12.0,22.0,69.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-ellow-radnear-az045.png,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elmid-radfar-az000.png,1.0,1.0,1.0,1.0,0.8875,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elmid-radfar-az180.png,0.35714285714285715,0.8333333333333334,0.5,0.8630952224844979,0.6220238111292322,5.0,9.0,1.0,6.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elmid-radmid-az090.png,1.0,1.0,1.0,1.0,0.8,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elmid-radmid-az225.png,0.4444444444444444,1.0,0.6153846153846153,1.0,0.8166666669771075,4.0,5.0,0.0,4.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_5-elmid-radmid-az315.png,0.3076923076923077,1.0,0.47058823529411764,1.0,0.7971153849735856,4.0,9.0,0.0,4.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radfar-az045.png,1.0,1.0,1.0,1.0,0.7340000047385693,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radfar-az225.png,1.0,1.0,1.0,1.0,0.922222225036886,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.8280000029206274,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radmid-az045.png,0.3076923076923077,1.0,0.47058823529411764,1.0,0.7153846158646047,4.0,9.0,0.0,4.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radmid-az090.png,0.6666666666666666,1.0,0.8,1.0,0.7104166677221656,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radmid-az135.png,0.3333333333333333,1.0,0.5,1.0,0.816666667163372,2.0,4.0,0.0,2.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elhigh-radnear-az225.png,0.6666666666666666,1.0,0.8,1.0,1.0,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-ellow-radfar-az135.png,0.22077922077922077,0.7391304347826086,0.33999999999999997,0.7290090325607692,0.2915751305698997,17.0,60.0,6.0,23.0,77.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-ellow-radmid-az045.png,0.47368421052631576,1.0,0.6428571428571429,1.0,0.8391764178156098,9.0,10.0,0.0,9.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-ellow-radnear-az000.png,0.3333333333333333,1.0,0.5,1.0,0.8506666735907397,5.0,10.0,0.0,5.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-ellow-radnear-az225.png,0.09183673469387756,0.47368421052631576,0.15384615384615385,0.3777054256530674,0.24393918105762383,9.0,89.0,10.0,19.0,98.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elmid-radfar-az135.png,0.17647058823529413,0.75,0.2857142857142857,0.7720588240772486,0.5477941179648042,3.0,14.0,1.0,4.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elmid-radnear-az000.png,1.0,1.0,1.0,1.0,0.94375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,0.86875,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elmid-radnear-az135.png,0.75,1.0,0.8571428571428571,1.0,0.8916666705161334,3.0,1.0,0.0,3.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_6-elmid-radnear-az225.png,0.6666666666666666,1.0,0.8,1.0,0.7500000014901161,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-elhigh-radmid-az135.png,1.0,1.0,1.0,1.0,0.925,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-elhigh-radnear-az000.png,1.0,1.0,1.0,1.0,0.853125,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-elhigh-radnear-az135.png,1.0,1.0,1.0,1.0,0.8875,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-elhigh-radnear-az225.png,1.0,1.0,1.0,1.0,0.8111111162437334,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radfar-az000.png,0.34782608695652173,1.0,0.5161290322580645,1.0,0.7825989917153493,8.0,15.0,0.0,8.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radfar-az135.png,0.3018867924528302,0.7272727272727273,0.4266666666666667,0.7403512220080621,0.4376724795926844,16.0,37.0,6.0,22.0,53.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radmid-az090.png,0.4074074074074074,1.0,0.5789473684210525,1.0,0.8620140853221351,11.0,16.0,0.0,11.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radmid-az315.png,0.26666666666666666,0.8,0.4,0.8266666783889134,0.7380000114887952,4.0,11.0,1.0,5.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radnear-az000.png,0.8571428571428571,1.0,0.923076923076923,1.0,0.7849206280613705,6.0,1.0,0.0,6.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radnear-az225.png,0.09722222222222222,0.5,0.16279069767441862,0.5153769850730896,0.28727106869306585,7.0,65.0,7.0,14.0,72.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_7-ellow-radnear-az315.png,0.38461538461538464,1.0,0.5555555555555556,1.0,0.7642307791801599,5.0,8.0,0.0,5.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elhigh-radfar-az315.png,1.0,1.0,1.0,1.0,0.9333333351214727,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elhigh-radmid-az225.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.8933333379030227,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elhigh-radnear-az180.png,1.0,1.0,1.0,1.0,0.872916667163372,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elhigh-radnear-az225.png,0.42857142857142855,0.75,0.5454545454545454,0.8035714291036129,0.6875000018626451,3.0,4.0,1.0,4.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elhigh-radnear-az315.png,0.6666666666666666,1.0,0.8,1.0,0.925,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-ellow-radfar-az135.png,0.2222222222222222,1.0,0.3636363636363636,1.0,0.8354166669305414,4.0,14.0,0.0,4.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-ellow-radfar-az270.png,0.32,0.8888888888888888,0.47058823529411764,0.9066666718324026,0.5773333411945236,8.0,17.0,1.0,9.0,25.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-ellow-radmid-az090.png,0.08045977011494253,0.3888888888888889,0.13333333333333333,0.32310177815038976,0.17571167577339114,7.0,80.0,11.0,18.0,87.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-ellow-radmid-az135.png,0.16666666666666666,1.0,0.2857142857142857,1.0,0.8307291668374092,4.0,20.0,0.0,4.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elmid-radfar-az135.png,0.6666666666666666,1.0,0.8,1.0,0.875000000745058,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_barrel_8-elmid-radmid-az000.png,1.0,1.0,1.0,1.0,0.9625,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elhigh-radfar-az090.png,0.2,1.0,0.33333333333333337,1.0,0.9525000000372529,4.0,16.0,0.0,4.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elhigh-radfar-az135.png,0.3333333333333333,0.75,0.46153846153846156,0.7916666679084301,0.7444444455206394,3.0,6.0,1.0,4.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-ellow-radmid-az180.png,0.1375,0.4782608695652174,0.21359223300970873,0.45267067437061836,0.27897662814564794,11.0,69.0,12.0,23.0,80.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-ellow-radmid-az315.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-ellow-radnear-az000.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elmid-radfar-az045.png,0.6666666666666666,1.0,0.8,1.0,0.958333333581686,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elmid-radfar-az270.png,1.0,1.0,1.0,1.0,0.85,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elmid-radmid-az000.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elmid-radmid-az225.png,0.16666666666666666,0.5,0.25,0.5416666679084301,0.4895833345130086,2.0,10.0,2.0,4.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_1-elmid-radmid-az315.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radfar-az000.png,0.6153846153846154,1.0,0.761904761904762,1.0,0.9830528847873211,8.0,5.0,0.0,8.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radfar-az315.png,0.7333333333333333,1.0,0.846153846153846,0.9848484880093373,0.8682644654789904,11.0,4.0,0.0,11.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radmid-az180.png,0.75,1.0,0.8571428571428571,1.0,0.9656249959021806,6.0,2.0,0.0,6.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radmid-az315.png,0.8181818181818182,1.0,0.9,0.9888888869020676,0.9290043320426179,9.0,2.0,0.0,9.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radnear-az000.png,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.8653845999103327,0.8653845999103327,5.0,8.0,1.0,6.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radnear-az090.png,1.0,1.0,1.0,1.0,0.9902777764532301,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radnear-az135.png,1.0,1.0,1.0,1.0,0.9918367352412671,7.0,0.0,0.0,7.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elhigh-radnear-az315.png,0.7,1.0,0.8235294117647058,1.0,0.9900000007663454,7.0,3.0,0.0,7.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-ellow-radmid-az045.png,0.1724137931034483,0.7142857142857143,0.2777777777777778,0.7032019736731581,0.5205893789938429,10.0,48.0,4.0,14.0,58.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-ellow-radmid-az180.png,0.2631578947368421,0.6666666666666666,0.3773584905660377,0.5950163809066584,0.4507557901086203,10.0,28.0,5.0,15.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-ellow-radnear-az225.png,0.38461538461538464,1.0,0.5555555555555556,1.0,0.9476923109476385,5.0,8.0,0.0,5.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_10-elmid-radnear-az270.png,0.5555555555555556,1.0,0.7142857142857143,1.0,0.9844444454047416,5.0,4.0,0.0,5.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elhigh-radfar-az000.png,1.0,1.0,1.0,1.0,0.98671875,8.0,0.0,0.0,8.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elhigh-radfar-az180.png,0.6153846153846154,1.0,0.761904761904762,1.0,0.9003846168518066,8.0,5.0,0.0,8.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elhigh-radfar-az315.png,0.7333333333333333,1.0,0.846153846153846,0.9924242464881949,0.8840909122246684,11.0,4.0,0.0,11.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.9539062492549419,8.0,0.0,0.0,8.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elhigh-radnear-az180.png,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-ellow-radfar-az180.png,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.8131313236674877,0.6495310357326983,7.0,15.0,2.0,9.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-ellow-radmid-az270.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-ellow-radnear-az000.png,0.2962962962962963,1.0,0.45714285714285713,0.9151785746216774,0.805820107832551,8.0,19.0,0.0,8.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-ellow-radnear-az045.png,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.6057692519747295,0.5025641115215154,7.0,17.0,6.0,13.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-ellow-radnear-az135.png,0.4,0.8,0.5333333333333333,0.8400000101327896,0.7860000138878822,4.0,6.0,1.0,5.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radfar-az045.png,0.47368421052631576,1.0,0.6428571428571429,1.0,0.9585282666699463,9.0,10.0,0.0,9.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radfar-az270.png,0.2916666666666667,1.0,0.45161290322580644,1.0,0.9550000025331974,7.0,17.0,0.0,7.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radmid-az180.png,0.4166666666666667,1.0,0.5882352941176471,1.0,1.0,5.0,7.0,0.0,5.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radmid-az270.png,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.8775510286190071,0.7214285870747907,6.0,15.0,1.0,7.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radmid-az315.png,0.5,1.0,0.6666666666666666,1.0,1.0,7.0,7.0,0.0,7.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_11-elmid-radnear-az270.png,0.5,1.0,0.6666666666666666,1.0,1.0,4.0,4.0,0.0,4.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-elhigh-radfar-az045.png,0.5,1.0,0.6666666666666666,1.0,0.9290123501677574,9.0,9.0,0.0,9.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-elhigh-radmid-az225.png,0.42857142857142855,1.0,0.6,1.0,0.9863095222484498,6.0,8.0,0.0,6.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-elhigh-radnear-az090.png,0.375,1.0,0.5454545454545454,1.0,0.8680208375304937,6.0,10.0,0.0,6.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-elhigh-radnear-az315.png,0.875,1.0,0.9333333333333333,1.0,0.9285714328289032,7.0,1.0,0.0,7.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-ellow-radfar-az000.png,0.391304347826087,0.9,0.5454545454545454,0.9195651980197947,0.6706728751564447,9.0,14.0,1.0,10.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-ellow-radfar-az180.png,0.16666666666666666,0.8181818181818182,0.2769230769230769,0.7706374216166911,0.46162878563447035,9.0,45.0,2.0,11.0,54.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-ellow-radmid-az315.png,0.22727272727272727,1.0,0.37037037037037035,0.8711111264758635,0.6901212286605978,5.0,17.0,0.0,5.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-ellow-radnear-az045.png,0.3333333333333333,1.0,0.5,1.0,0.8959183711330502,7.0,14.0,0.0,7.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_12-elmid-radmid-az045.png,1.0,1.0,1.0,1.0,0.9539062492549419,8.0,0.0,0.0,8.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-elhigh-radfar-az045.png,0.5,0.8333333333333334,0.625,0.8598484780752287,0.7647186193257182,10.0,10.0,2.0,12.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-elhigh-radfar-az270.png,0.7272727272727273,1.0,0.8421052631578948,1.0,0.9766098484396935,8.0,3.0,0.0,8.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-elhigh-radmid-az315.png,0.7777777777777778,1.0,0.8750000000000001,1.0,0.9904761911857696,7.0,2.0,0.0,7.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-elhigh-radnear-az090.png,0.7142857142857143,1.0,0.8333333333333333,1.0,0.9371428610597338,5.0,2.0,0.0,5.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-elhigh-radnear-az135.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9433333371082941,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-ellow-radfar-az045.png,0.1267605633802817,0.6428571428571429,0.21176470588235297,0.6512072318441553,0.45624413466935526,9.0,62.0,5.0,14.0,71.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-ellow-radnear-az000.png,0.625,1.0,0.7692307692307693,1.0,0.9475000005215406,5.0,3.0,0.0,5.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_container_13-ellow-radnear-az135.png,0.3103448275862069,0.8181818181818182,0.45000000000000007,0.8054858890727026,0.5145141137510446,9.0,20.0,2.0,11.0,29.0
